Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,Error
09.08.18 17:37:38,30.67,87.95,119.86,253.96,246.86,102.52,148.37,256.48,251.87,108.27,146.12,250.19,253.54,91.13,60.5,263.24,251.45,85.13,59.47,252.7,246.86,92.19,41.17,246.44,237.32,
09.08.18 17:37:53,30.92,90.07,119.14,251.45,246.86,101.09,149.87,256.48,251.87,107.55,146.87,249.78,253.12,90.42,60.15,262.81,250.61,84.08,58.1,252.29,246.02,91.48,40.5,246.86,237.32,
09.08.18 17:38:08,31.17,87.6,119.86,252.7,246.86,100.73,147.62,257.33,251.87,106.47,144.99,249.78,252.7,90.07,59.13,261.97,250.61,83.03,56.74,252.29,246.44,91.13,39.16,246.44,237.32,
09.08.18 17:38:23,31.42,87.95,117.32,251.45,246.44,100.02,148.37,257.75,251.45,107.55,145.74,249.36,253.12,89.72,58.44,261.97,250.19,81.98,56.05,251.87,246.02,90.78,38.83,246.02,237.32,
09.08.18 17:38:38,31.67,87.6,119.14,250.19,246.44,100.02,146.87,255.64,251.03,106.11,143.87,249.36,252.7,89.36,56.74,261.55,250.19,81.62,55.03,251.87,246.02,90.07,37.82,246.02,236.91,
09.08.18 17:38:53,31.92,85.84,117.68,252.29,246.02,100.02,147.24,255.22,250.61,106.11,144.62,249.36,252.29,89.01,57.08,261.97,250.19,80.92,54.35,251.87,245.19,89.72,37.82,245.61,237.32,
09.08.18 17:39:08,32.17,89.01,117.68,249.36,246.02,98.59,146.87,256.06,250.19,105.75,142.75,248.52,252.29,88.3,55.03,261.12,249.36,80.22,53.33,251.03,245.19,89.36,36.82,245.61,236.91,
09.08.18 17:39:23,32.42,85.84,116.95,251.87,245.19,98.23,145.74,256.06,250.19,106.11,142,248.52,251.87,87.95,54.69,260.7,249.78,79.53,52.65,251.45,245.61,89.01,36.49,245.61,236.91,
09.08.18 17:39:38,32.67,87.25,116.59,249.36,245.61,97.52,146.87,256.06,249.36,104.31,142,248.11,251.87,87.25,53.33,260.7,248.94,79.18,51.97,251.03,244.77,88.3,35.49,245.19,236.09,
09.08.18 17:39:53,32.92,86.19,116.59,251.87,245.19,97.52,145.37,255.22,250.19,105.39,140.51,248.52,251.87,87.25,53.33,260.7,249.36,78.83,51.29,251.03,245.19,88.3,35.15,245.19,236.5,
09.08.18 17:40:08,33.17,86.54,114.05,248.94,245.19,95.74,145.74,254.38,248.94,105.75,140.51,247.27,251.45,86.54,51.63,259.85,248.94,77.78,49.94,250.19,244.36,87.25,34.15,244.36,235.67,
09.08.18 17:40:23,33.42,86.19,115.14,251.03,244.36,96.45,143.5,254.8,248.52,102.88,138.65,247.69,251.45,85.49,50.62,260.28,248.52,77.43,49.6,249.78,243.94,86.89,33.15,244.36,235.26,
09.08.18 17:40:38,33.67,83.73,113.69,249.36,244.77,95.38,144.62,255.64,248.52,103.59,139.77,247.27,251.45,85.13,49.6,259.85,248.52,76.73,48.92,250.19,243.53,86.54,32.82,244.36,235.67,
