"Resp_individually_all.csv","LpcResp_alpha0.2_all.csv","LpcResp_alpha0.2_min10-20.csv","LpcResp_alpha0.2_min10-25.csv","LpcResp_alpha0.4_all.csv","LpcResp_alpha0.4_min10-20.csv","LpcResp_alpha0.4_min10-25.csv","LpcResp_alpha0.6_all.csv","LpcResp_alpha0.6_min10-20.csv","LpcResp_alpha0.6_min10-25.csv","Date","SDR_pos","RUN","tank","Day_trial","Treat1_Treat2"
0.202754529669815,0.216029552228138,-0.0158553094658553,0.00533139670965154,0.213469584736531,-0.0195334417764633,0.369401607405374,0.206681935628697,0.0414645316031866,0.187520213301377,20180719,"B4",2,"H3_B","5_1","Low"
0.35037375822501,0.363763593429618,0.398996923967856,0.337799473131954,0.361181485362294,0.395286980328708,0.336414776173789,0.317664858135392,0.369274916855809,0.332219480180035,20180719,"B5",2,"H3_B","5_1","Low"
0.191897532099628,0.205428104017073,0.608540312684122,0.418884111678177,0.157189923300715,0.581791859265396,0.407609468550583,0.230436633591536,0.431740941710356,0.473740287248055,20180719,"B6",2,"H3_B","5_1","Low"
0.0742591708002548,-0.0216741594576943,-0.191145323313175,-0.049502104762121,0.0718415135313241,0.138417322521115,-0.0371267047257673,0.0350461891333194,0.229672597402615,0.113408053842723,20180722,"A1",1,"H0_T","8_1","Low"
0.37505900142099,0.0121221903897994,0.251220416173395,0.0181218859083307,0.0328015448373424,0.357287474826681,0.0171433381184277,0.403008943184694,0.332840474741573,0.355743295646467,20180722,"A2",1,"H0_T","8_1","Low"
0.0805068623554796,0.0371821416569343,0.091033211697117,0.119098418627737,0.112950984147339,0.0577420528745677,0.118799880204264,0.150009393362236,0.0585060619903421,0.11982779141062,20180722,"A3",1,"H0_T","8_1","Low"
0.124097756126391,0.0543282958999339,0.0460739579759007,0.0987878352577509,0.437490540195846,0.405631500614255,0.129540562234177,0.445273604078991,0.331258904226619,0.251708459338744,20180722,"A4",1,"H1_T","8_1","Ambient"
0.482214270850604,0.410967708168185,0.335959265825205,0.27387329250651,0.408587586338584,0.305655931822532,0.272787429228261,0.468304248640615,0.309767212509859,0.306524103209742,20180722,"A5",1,"H1_T","8_1","Ambient"
0.18799998762603,0.235143484393935,0.236391312362632,0.271955395106863,0.137782904075977,0.243463817928418,0.270887688922102,0.145597846101282,0.247506352476803,0.304060240370162,20180722,"A6",1,"H1_T","8_1","Ambient"
0.532486680930857,0.491348978066369,0.389154894687294,0.241296843218157,0.508174794111053,0.374953072732247,0.122482783641284,0.157927382058116,0.42974803596782,0.104203341856777,20180722,"B1",1,"H0_B","8_1","Low"
0.126631436890717,0.0836895546227554,0.127008104913698,0.172196996676563,0.0408503174030746,0.0813159771614929,0.177495677828593,-0.0154785091364069,0.131778657232757,0.0826917326793784,20180722,"B2",1,"H0_B","8_1","Low"
0.308653856722911,0.26298378400093,0.0341631586277589,0.199422409409887,1.26452838960573,0.0840687150457586,0.205057727210671,0.385568906167109,0.148022758776761,0.184764337510092,20180722,"B3",1,"H0_B","8_1","Low"
0.447098481316489,-0.056802841637407,0.812866631432878,-0.194276523619742,0.438613985212818,0.789953444780705,0.335032093621632,0.395442324155722,0.758284243809217,0.350284950958473,20180722,"B4",1,"H1_B","8_1","Ambient"
0.314476513692996,0.325765499578386,0.654588716120812,0.373204930804961,0.30758616529388,0.635980676581596,0.358348291407825,0.412961407705992,0.604439623682572,0.370735297053023,20180722,"B5",1,"H1_B","8_1","Ambient"
0.225746077898016,0.205864975608601,0.274916431544431,0.216954372405113,0.237852198345452,0.255885703894896,0.229667378424484,0.327617498542406,0.243879150096316,0.242335759224633,20180722,"B6",1,"H1_B","8_1","Ambient"
0.194844570597264,0.194844570597264,0.202229585834679,0.223977189996603,0.195796149153905,0.205834513469804,0.225573548959672,0.192934147742226,0.215925492331693,0.225573548959672,20180722,"A1",2,"H2_T","8_1","Ambient"
0.145273656590264,0.145273656590264,0.209704496065569,0.14419716269367,0.158833787898405,0.209704496065569,0.145786220997863,0.150524946889357,0.139085299309704,0.145786220997863,20180722,"A2",2,"H2_T","8_1","Ambient"
0.100618361744466,0.100618361744466,0.227762191898188,0.0770997603709108,0.099561822441817,0.218859621572259,0.0901334346069674,0.158895392366698,0.228743833919743,0.0901334346069674,20180722,"A3",2,"H2_T","8_1","Ambient"
0.201438382748837,0.201438382748837,0.473759411217754,0.160078789654659,0.146257209042885,0.452686596012004,0.159304126472242,0.287178882918448,0.235932309026786,0.170001646345427,20180722,"A4",2,"H3_T","8_1","Low"
0.21960126048659,0.362538339696988,0.275358143198157,0.283837376649876,0.206630009769737,0.303609535790593,0.306010847874097,0.197261925242791,0.302545429005764,0.166497157696553,20180722,"A5",2,"H3_T","8_1","Low"
0.197111763010637,0.197111763010637,0.113474082235367,0.139603804207821,0.176565532858813,0.121930586095754,0.139470317381831,0.141645857869581,0.122156463532814,0.139470317381831,20180722,"A6",2,"H3_T","8_1","Low"
0.0584835424008761,0.0572117707633247,0.286623315196123,0.0748554157053606,0.102444581948231,0.286623315196123,0.0756475642824441,0.228175214898197,0.0569503263274496,0.0694454679589882,20180722,"B1",2,"H2_B","8_1","Ambient"
0.142814057075154,0.201733987585388,0.148308793452737,0.0519852513303164,0.0518321427569382,0.145716375751303,0.165211196790695,0.0868514326459482,0.152191522430588,0.138264806479489,20180722,"B2",2,"H2_B","8_1","Ambient"
0.0940138221120035,0.130832014602364,-0.0138948179150488,-0.000410678969629645,0.124364257432814,-0.0138948179150488,0.0934771934502147,0.115881980356494,0.0194986725662627,0.0875078496246832,20180722,"B3",2,"H2_B","8_1","Ambient"
0.196625975588405,0.0905999728740236,0.120944224578639,0.14635270336718,0.0598830130784598,0.132997322798317,0.177643923967479,0.268446940620829,0.169350993039737,0.269671088067083,20180722,"B4",2,"H3_B","8_1","Low"
0.33782834171101,0.0328880641938887,0.244183284257249,0.268398181862917,0.374644115521479,0.255670179700678,0.268398181862917,0.373733824507891,0.260494817205103,0.293893846655903,20180722,"B5",2,"H3_B","8_1","Low"
0.183467784741897,0.0353034127972257,0.202932598987929,0.227843536815115,0.042468398920334,0.127856411610967,0.140950271254363,0.151430044230397,0.132819729931311,0.148935952759842,20180722,"B6",2,"H3_B","8_1","Low"
0.102128015648126,0.073343732749131,0.260001186179624,0.204412362642828,0.096067146766698,0.261342394799136,0.198812207047374,0.138736390791517,0.245140378936674,0.195651978909347,20180724,"A1",1,"H0_T","10_1","Low"
0.224990820708901,0.224990820708901,0.235962522383413,0.239421568037495,0.221726357014709,0.240263229366822,0.238395217819675,0.202766518630094,0.234021115466475,0.240619088362876,20180724,"A2",1,"H0_T","10_1","Low"
0.10932421120228,0.0826943403960245,0.329178274609457,0.293366959118042,0.103185612689615,0.329241894160905,0.339898259347815,0.152534411732346,0.322521064355775,0.100931983775602,20180724,"A3",1,"H0_T","10_1","Low"
0.297822818301371,0.301320238575659,0.27240558150734,0.157604537310257,0.127576901117578,0.343844096826933,0.399075734988695,0.300395395965285,0.337696503209786,0.396360261712997,20180724,"A4",1,"H1_T","10_1","Ambient"
0.308807206692306,0.312041014621371,0.250021329611173,0.242438122677837,0.311379182916232,0.286611397185994,0.277901931881103,0.287372473024801,0.269714072902014,0.275391132971783,20180724,"A5",1,"H1_T","10_1","Ambient"
0.319736991682492,0.322866154211617,0.280805411266234,0.304635127087559,0.322238680404934,0.280805411266234,0.310569513719694,0.318634928311085,0.287668101324842,0.308078441817221,20180724,"A6",1,"H1_T","10_1","Ambient"
0.211281466975176,0.16832144779985,0.238401735119933,0.0886987299759949,0.16832144779985,0.273934893462671,0.107055594524404,0.189112042441997,0.271146426767053,0.103052285754921,20180724,"B1",1,"H0_B","10_1","Low"
0.265301587923972,0.269019068263416,0.25937288454253,0.267279418982081,0.269019068263416,0.150194535929343,0.269848582968094,0.225472196174881,0.147404339173332,0.265842790408521,20180724,"B2",1,"H0_B","10_1","Low"
0.197996147715033,0.201442487056734,0.155136024277111,0.178774308442595,0.199638916248289,0.154746151801371,0.1811560859133,0.165935169647549,0.152159462976337,0.177442462912724,20180724,"B3",1,"H0_B","10_1","Low"
0.235413111690848,0.24673681033987,0.263065106952395,0.228193975964303,0.22777240380884,0.273851224237407,0.226740633627593,0.257864953688217,0.272959104909111,0.202305061144035,20180724,"B4",1,"H1_B","10_1","Ambient"
0.284397392709008,0.295421358357924,0.443464887519552,0.448284375933112,0.26462337143092,0.453965501331402,0.272275419383496,0.30886015391794,0.454916479011697,0.243576572740935,20180724,"B5",1,"H1_B","10_1","Ambient"
0.261451588044851,0.272215864581059,0.241485388021723,0.244139651321441,0.26068640169472,0.254403950704534,0.255818200514315,0.241868930379619,0.253555904544819,0.24947807606948,20180724,"B6",1,"H1_B","10_1","Ambient"
0.325211865215658,0.334548340842868,0.314134273889237,0.31894838802668,0.340856286253346,0.291499205446072,0.335790437661187,0.419835429541656,0.291499205446072,0.326712242940402,20180724,"A1",2,"H2_T","10_1","Ambient"
0.330263528583456,0.340493734624185,0.350522381466007,0.30206774158514,0.347405505598533,0.34347121427422,0.309409332298375,0.347279530948232,0.280198617527425,0.298781219547868,20180724,"A2",2,"H2_T","10_1","Ambient"
0.0792943738431775,0.0888764564943425,0.362280267941338,0.0907455056106347,0.0953503398627175,0.359212088312003,0.0999092756489168,0.216270988628295,0.352175890472294,0.27866137149981,20180724,"A3",2,"H2_T","10_1","Ambient"
0.229192268667888,0.235365964648716,0.163330618900429,0.214453084610325,0.230749880806425,0.161750503319536,0.2132966282968,0.262386018228622,0.16445997543185,0.211483604822237,20180724,"A4",2,"H3_T","10_1","Low"
0.150011192967405,0.156189664534486,0.102227816226286,0.170598831010052,0.166452336729954,0.100646478366507,0.170036427948207,0.167074912250028,0.102911515564014,0.170036427948207,20180724,"A5",2,"H3_T","10_1","Low"
0.255595966087237,0.262181742760963,0.238897375906468,0.243962926632804,0.247312732261774,0.212634060808362,0.243363448116845,0.272965525117848,0.212634060808362,0.243363448116845,20180724,"A6",2,"H3_T","10_1","Low"
0.14037824454046,0.14037824454046,0.307063369702636,0.32443299884764,0.158263878137786,0.290462924247277,0.33382020326044,0.197561351701216,0.299850128660078,0.293368308709123,20180724,"B1",2,"H2_B","10_1","Ambient"
0.216508204146893,0.0874667685051834,0.04970591581684,0.0677328769570072,0.225151957475116,0.0324772471656571,0.0677328769570072,0.218089938274536,0.0324772471656571,0.161762109381576,20180724,"B2",2,"H2_B","10_1","Ambient"
0.109766006312652,0.109766006312652,0.158913101914366,-0.1026412196833,0.0899216946351969,0.141251741432035,-0.1026412196833,0.0831202380416028,0.141251741432035,-0.0329365164031995,20180724,"B3",2,"H2_B","10_1","Ambient"
0.108915262107811,0.133011039695895,0.050070549939506,0.0930229032525721,-0.00841914348367889,0.050070549939506,0.0904927752157381,0.0188465246438734,0.0508014341164901,0.0901639097648539,20180724,"B4",2,"H3_B","10_1","Low"
0.239015616815216,0.262832975861711,0.343644679794584,0.212605271852846,0.236072673654917,0.343644679794584,0.22997810360348,0.258712000563891,0.344232202861876,0.225532136204012,20180724,"B5",2,"H3_B","10_1","Low"
0.28752524184451,0.0516800404247732,0.25860546565913,0.273137292426723,0.0240345976867647,0.25860546565913,0.278699032201728,0.131434001129485,0.259990725835065,0.279002139879341,20180724,"B6",2,"H3_B","10_1","Low"
0.307239307573914,0.307239307573914,0.139490298581254,0.156232555025295,0.257895983695707,0.139490298581254,0.171669655016585,0.252792290512295,0.130709780617724,0.221991315146573,20180807,"A1",1,"H0_T","0_2","Low_Ambient"
0.257782278991618,0.314702423077168,0.125051532734928,0.141057159750016,0.172593550435983,0.125051532734928,0.172750996249842,0.156288942315387,0.133593283285388,0.190849611123903,20180807,"A2",1,"H0_T","0_2","Low_Ambient"
0.243086062432664,0.243086062432664,0.220948412488345,0.213336141027512,0.252313570179572,0.222080450732232,0.227348509588563,0.269130737310282,0.214110310360573,0.228206213381648,20180807,"A3",1,"H0_T","0_2","Low_Ambient"
0.231597983304333,0.231597983304333,0.0500811343295489,0.19079078647999,0.22621872237013,0.0532438665870362,0.181064344480704,0.198925583973367,0.0700219636834478,0.185126214091389,20180807,"A4",1,"H1_T","0_2","Ambient_Low"
0.232068188957343,0.232068188957343,0.116640606405309,0.16519430470836,0.217396599412033,0.464292948452227,0.199791825998144,0.203100347081493,0.464574476379952,0.203832458555497,20180807,"A5",1,"H1_T","0_2","Ambient_Low"
0.286274049099158,0.286274049099158,0.374152784619706,0.408217488200804,0.281050011075111,0.378841889209595,0.401462039300258,0.318823954740714,0.379116730399981,0.405406700389297,20180807,"A6",1,"H1_T","0_2","Ambient_Low"
0.0849084969788456,0.0849084969788456,0.00327460644645828,0.0462342390808396,0.0794958991536538,-0.00130397949027648,0.037842857838553,0.0629618778734601,-0.00111304900355617,0.0321035116942561,20180807,"B1",1,"H0_B","0_2","Low_Low"
0.206174856503581,0.206174856503581,0.104837973140452,0.175446195609083,0.195291835538829,0.11971507545965,0.166804591743688,0.178182126075447,0.119911699303142,0.160894104019037,20180807,"B2",1,"H0_B","0_2","Low_Low"
0.195729034644665,0.195729034644665,0.196493218857802,0.26474715200642,0.331360715425934,0.210602259178189,0.25516047386626,0.231001249364109,0.209397516473437,0.234645506194243,20180807,"B3",1,"H0_B","0_2","Low_Low"
0.441500959051907,0.441500959051907,0.420887448109144,0.354606618853173,0.440987948358932,0.426036069762263,0.407113069010215,0.426374900303073,0.422591701843789,0.414665077871654,20180807,"B4",1,"H1_B","0_2","Ambient_Ambient"
0.366049342822172,0.242233493921182,0.374198659666059,0.292091615384293,0.36553902679798,0.502362168858748,0.27815471416974,0.394952717029109,0.498935893020683,0.543087870673815,20180807,"B5",1,"H1_B","0_2","Ambient_Ambient"
0.486754752290694,0.486754752290694,0.618983115742282,0.428038522242304,0.486277078439877,0.523257119434144,0.41463357037426,0.462236365311809,0.444415749757982,0.425209171839178,20180807,"B6",1,"H1_B","0_2","Ambient_Ambient"
0.358444499024202,0.525078546323201,0.286657352341209,0.296879360786106,0.358871725800964,0.284649070137425,0.340831991556388,0.423133685989611,0.29797522062677,0.341150350356121,20180807,"A1",2,"H2_T","0_2","Ambient_Low"
0.422910878063401,0.422910878063401,0.38257352725424,0.392676620525454,0.423383113430605,0.380588607898213,0.411885426920396,0.493278900307215,0.384083080328177,0.41220008217281,20180807,"A2",2,"H2_T","0_2","Ambient_Low"
0.297682116921155,0.278334338727179,0.27683201931221,0.261557544339349,0.286511762942801,0.283965428102861,0.271214860085302,0.32973155425576,0.28748669198426,0.271531927739326,20180807,"A3",2,"H2_T","0_2","Ambient_Low"
0.0531623125110129,0.0531623125110129,0.0197403107751422,0.0729622819977497,0.056529406442687,0.0229987259544508,0.062574008815595,0.170135704222493,0.0636227927259297,0.0516896907321814,20180807,"A4",2,"H3_T","0_2","Low_Ambient"
0.205898569219097,0.205898569219097,0.222026605519721,0.265353299640161,0.329193724154852,0.225238261819012,0.255114100161812,0.296262848494604,0.22269030588055,0.240425123959775,20180807,"A5",2,"H3_T","0_2","Low_Ambient"
0.29484856529267,0.0209120810345425,0.219880753106344,0.266448133436889,0.0259674864799828,0.223084147637868,0.301886956199309,0.0841248610872444,0.243702388605437,0.266074872775252,20180807,"A6",2,"H3_T","0_2","Low_Ambient"
0.199219966662716,0.199219966662716,0.123043097521866,0.163436052796713,0.196674931507797,0.130789137608791,0.165192860574462,0.160695899756197,0.134911999981969,0.161010104632845,20180807,"B1",2,"H2_B","0_2","Ambient_Ambient"
0.125178828872232,0.125178828872232,-0.00749094842370142,0.128191423750885,0.127963650233417,0.0300364900585411,0.129929488376117,0.0926463185281833,0.0290107083466377,0.0475606341673471,20180807,"B2",2,"H2_B","0_2","Ambient_Ambient"
0.431377857737783,0.431377857737783,0.173153558927245,0.276122768326091,0.434206634590825,0.173153558927245,0.27465568831588,0.364853187649007,0.324524168636627,0.276153784226316,20180807,"B3",2,"H2_B","0_2","Ambient_Ambient"
0.280321264760043,0.280321264760043,0.147351119918006,0.177840836720146,0.26477709862611,0.149993295122116,0.196418572738253,0.22002705576341,0.158014697012228,0.225761532540971,20180807,"B4",2,"H3_B","0_2","Low_Low"
0.289169075836563,0.289169075836563,0.141521734670402,0.408490124939242,0.265782750531692,0.143945636955343,0.202722271295006,0.313136592784385,0.147859484434052,0.229279963124231,20180807,"B5",2,"H3_B","0_2","Low_Low"
0.200155924080316,0.200155924080316,0.119262103445101,0.148543935189632,0.155017035461706,0.124231763994677,0.157760095316639,0.134248003321097,0.124231763994677,0.181520593954689,20180807,"B6",2,"H3_B","0_2","Low_Low"
0.145508462724611,0.147805427927447,0.280194437096323,0.244085324636231,0.148344813850826,0.280011628369555,0.250360729819281,0.205947530302193,0.284089063628329,0.248290738604282,20180809,"A1",1,"H0_T","2_2","Low_Ambient"
0.223010724751423,0.22556305296779,0.2261277181241,0.208614234754765,0.226162404629736,0.225924585803701,0.220239783038164,0.226798730744998,0.225549557273675,0.220116267234522,20180809,"A2",1,"H0_T","2_2","Low_Ambient"
0.277239507127,0.514659102836,0.277440554076107,0.269534728300607,0.250157023253225,0.254820081299271,0.274861919378974,0.175812914132727,0.254466010330174,0.271282116453782,20180809,"A3",1,"H0_T","2_2","Low_Ambient"
0.168772434905561,0.128262242826809,0.0813302739405006,0.108303833423974,0.176643317387224,0.080124658452437,0.108303833423974,0.131802938262714,0.0986452932258982,0.102970879735326,20180809,"A4",1,"H1_T","2_2","Ambient_Low"
0.216067465814176,0.216067465814176,0.16041240135197,0.176819216337212,0.215477319182764,0.15917959289873,0.199808244999093,0.169625553857517,0.178620875866014,0.194355005178276,20180809,"A5",1,"H1_T","2_2","Ambient_Low"
