"Date","Tank","Treatment","Salinity","Temperature","pH","CO2","pCO2","HCO3","CO3","DIC","TA","Aragonite.Sat"
20180802,"20180802_inflow_sump","Ambient",29.16,15.2,7.9687010851178,17.5492094816837,457.84958699576,1781.17438727587,107.589981942124,1906.31357869967,2047.671229,1.68612415883034
20180804,"20180804_H0_B","Ambient",29.24,13.871,7.83184893284235,26.1036417492828,654.114882920154,1875.16272191374,78.6926624467999,1979.95902610983,2070.160818,1.22768818986027
20180804,"20180804_H0_T","Ambient",29.36,13.958,7.82113606072402,26.492326632708,666.097795783867,1863.05228929469,76.7740349192293,1966.31865084662,2053.681271,1.19771773263691
20180804,"20180804_H1_B","Ambient",29.4,13.704,7.83029726396514,26.0362074093819,649.633714480963,1859.48911412008,77.5769029713403,1963.1022245008,2052.239373,1.20917569142979
20180804,"20180804_H1_T","Ambient",29.38,13.813,7.82962769560389,26.0353938697274,651.744827031789,1861.01536596043,77.8079185099828,1964.85867834014,2054.254448,1.21324207622007
20180804,"20180804_H2_B","Ambient",29.33,13.723,7.82284712439331,26.5137585881927,661.679215225716,1860.8006689455,76.2293021848431,1963.54372971853,2050.178568,1.18844865821141
20180804,"20180804_H2_T","Ambient",29.37,13.786,7.83198502043757,25.8827645668784,647.34435143372,1858.76700845444,78.0352796489311,1962.68505267025,2052.599307,1.21671720734378
20180804,"20180804_H3_B","Ambient",29.38,13.476,7.83713462610625,25.8392745678402,640.081229432297,1864.04423567081,78.2671385089798,1968.15064874763,2058.435874,1.21915495221167
20180804,"20180804_H3_T","Ambient",29.39,13.69,7.83412294112707,25.8520882978313,644.722407934974,1861.84465113285,78.2998275164202,1965.9965669471,2056.307817,1.22042251954532
20180804,"20180804_spawn_tank","na",29.36,13.186,7.81720483902067,27.3457325478926,671.198901848542,1870.66578069491,74.1463239289057,1972.15783717171,2054.955321,1.15402788536739
20180807,"20180807_H0_B","Ambient",28.81,16.212,7.8757572806078,21.8932805569548,587.687493224432,1829.27030722383,91.8902578763982,1943.05384565719,2056.081728,1.44657005261717
20180807,"20180807_H0_T","Ambient",28.85,16.462,7.87651259457331,21.5344459954344,582.499512535285,1813.57472137935,92.2318042093714,1927.34097158416,2041.511556,1.45312899666989
20180807,"20180807_H1_B","Ambient",28.8,16.018,7.88445468045149,21.4354505427417,572.041957537613,1818.91838399166,92.5058331676176,1932.85966770202,2047.478527,1.45527099051044
20180807,"20180807_H1_T","Ambient",28.72,16.096,7.8848005610842,21.4008704311322,572.198070104234,1819.04024731583,92.6681361115141,1933.10925385847,2047.884754,1.4585421361137
20180807,"20180807_H2_B","Ambient",28.78,15.858,7.88557719134347,21.4636681177789,569.992669576718,1818.89564837062,92.1301287905216,1932.48944527892,2046.573381,1.44860033487074
20180807,"20180807_H2_T","Ambient",28.81,15.969,7.8853322491534,21.4515780208864,571.6652303659,1822.11944085872,92.7064857855539,1936.27750466516,2051.120934,1.45813115671942
20180807,"20180807_H3_B","Ambient",28.79,15.905,7.8829917177443,21.5412149611476,572.890696481993,1816.80587516239,91.6666388887752,1930.01372901232,2043.404355,1.44151872627588
20180807,"20180807_H3_T","Ambient",28.81,16.089,7.88144105802742,21.5743554962734,577.004363671108,1821.22180189143,92.2565554497494,1935.05271283745,2049.121223,1.4516851026207
20180808,"20180808_H0_B","Low",28.29,18.434,7.25981786330109,92.0825705073237,2630.27102655528,1946.63749014266,25.4143367236726,2064.13439737365,2009.278562,0.404167002002713
20180808,"20180808_H0_T","Ambient",28.35,18.428,7.96684585552556,16.0309637994944,457.980298187889,1727.18863837892,115.013876795472,1858.23347897389,2010.881568,1.82872515393533
20180808,"20180808_H1_B","Ambient",28.35,18.355,7.96815387241006,16.0220146357464,456.766158578851,1728.65184912413,115.140249332249,1859.81411309213,2012.631807,1.83017391447465
20180808,"20180808_H1_T","Low",28.27,18.648,7.256504494466,92.6150513079299,2661.4553342937,1951.70770195815,25.4787355210878,2069.80148878717,2014.451716,0.405581491955976
20180808,"20180808_H2_B","Ambient",28.38,18.33,7.97033095388781,15.9272912015867,453.814101098184,1726.71567030305,115.571361489758,1858.2143229944,2011.829069,1.83668010694565
20180808,"20180808_H2_T","Low",28.4,18.426,7.2616702456191,91.4518984092476,2613.22836893293,1943.69904308217,25.5507218077027,2060.70166329912,2006.724027,0.406196846653563
20180808,"20180808_H3_B","Low",28.37,18.377,7.2503284070477,94.8214709631524,2705.2616449811,1960.57035218581,25.0418758359015,2080.43369898487,2022.242069,0.398059254188237
20180808,"20180808_H3_T","Ambient",28.39,18.393,7.9657442766327,16.1432354615055,460.825454867074,1734.34490028103,115.166817456009,1865.65495319854,2018.27806,1.83068200121112
20180809,"20180809_H0_B","Low",28.61,16.534,7.26509116587796,95.8508317880092,2594.84479490303,1972.89786160553,24.462120436303,2093.21081382984,2033.30565884807,0.385755256331644
20180809,"20180809_H0_T","Ambient",28.67,16.437,7.91905344335201,19.3535694159358,522.597309855009,1792.95230453981,99.9991832254452,1912.30505718119,2039.90511893159,1.57611552914154
20180809,"20180809_H1_B","Ambient",28.66,16.295,7.91262756562034,19.6927946881982,529.487057591719,1791.55484647616,97.8958497549132,1909.14349091927,2033.49754217523,1.54219116229344
20180809,"20180809_H1_T","Low",28.65,16.602,7.27806817984447,92.7840185179881,2517.44489823695,1971.64949763819,25.2800427411617,2089.71355889734,2034.08158724833,0.398713438245717
20180809,"20180809_H2_B","Ambient",28.66,16.179,7.92319720247716,19.2098015511183,514.717878464403,1785.91618232908,99.5499020696934,1904.67588594989,2032.01288517858,1.56757747147702
20180809,"20180809_H2_T","Low",28.64,16.382,7.27937284999573,93.1642842598657,2511.1744658719,1975.52455472812,25.1870106422759,2093.87584963026,2037.72299737191,0.39692953364662
20180809,"20180809_H3_B","Low",28.64,16.287,7.27720574652211,93.8295406637489,2521.9666927674,1975.43127486449,24.9697388414484,2094.23055436969,2037.10461049518,0.393366782554144
20180809,"20180809_H3_T","Ambient",28.69,16.305,7.92465512323855,19.152670590042,515.20360979473,1792.36924796197,100.808300101974,1912.33021865398,2041.3479208961,1.58800633405756
20180810,"20180810_H0_B","Low",28.7,16.707,7.20562155912826,109.780501004978,2988.70004606952,1980.24636480867,21.6036779247106,2111.63054373836,2033.5829790305,0.340819940550839
20180810,"20180810_H0_T","Ambient",28.7,16.675,7.90505821909366,19.8218998600974,539.122264740585,1788.38173189901,97.5384155940154,1905.74204735312,2029.46582546115,1.53858144019256
20180810,"20180810_H1_B","Ambient",28.76,16.554,7.92077277554103,19.1542592437307,519.272908516449,1788.11502822239,100.810039457552,1908.07932692367,2037.20087225287,1.58920997390354
20180810,"20180810_H1_T","Low",28.72,16.833,7.20231680651731,110.740722468843,3026.41474625994,1988.55121325658,21.6447519056651,2120.93668763109,2041.94134514065,0.341612777846841
20180810,"20180810_H2_B","Ambient",28.74,16.487,7.92003171272164,19.2213198263123,519.998934773288,1788.17681934858,100.332287624819,1907.73042679971,2036.10662183978,1.58136734023441
20180810,"20180810_H2_T","Low",28.77,16.518,7.24277013516734,102.312706740607,2770.92169245008,2003.31887374744,23.6795275559344,2129.31110804398,2061.6758112846,0.373233379505343
20180810,"20180810_H3_B","Low",28.75,16.425,7.23871794058262,102.200870615378,2759.95694145441,1977.89394542785,23.067777398753,2103.16259344198,2034.88632813078,0.363484612762474
20180810,"20180810_H3_T","Ambient",28.67,16.527,7.91769572732204,19.3682339778626,524.39214780046,1792.38544779543,99.9982756354703,1911.75195740876,2039.32223615441,1.57663155522932
20180811,"20180811_H0_B","Low",28.9,15.276,7.29684488148384,91.8432270251956,2398.2014260215,1982.18784711498,25.3912195599893,2099.42229370017,2045.02695679488,0.398297185226872
20180811,"20180811_H0_T","Ambient",28.73,15.243,7.91433416575655,20.3755632468095,531.004499757158,1817.7180739862,95.9569093189568,1934.05054655196,2054.78866925011,1.50569205117392
20180811,"20180811_H1_B","Ambient",28.84,15.223,7.92348432755078,19.8540297677799,517.416948574488,1810.31659172877,97.8069486340144,1927.97757013056,2052.14200838999,1.53419345783004
20180811,"20180811_H1_T","Low",28.87,15.442,7.31473940783008,87.822750124709,2304.37912056113,1982.12458126537,26.6065759058469,2096.55390729593,2047.9332132344,0.417634119174104
20180811,"20180811_H2_B","Ambient",28.84,15.002,7.91755119460056,20.2431656985014,524.027274712153,1811.36545442131,95.7201375813011,1927.32875770111,2048.19399754226,1.50032489787335
20180811,"20180811_H2_T","Low",28.86,15.158,7.33223567524861,84.7754103430799,2205.2442270116,1978.63597382893,27.3448643172628,2090.75624848927,2046.31076369065,0.428812350335372
20180811,"20180811_H3_B","Low",28.85,15.065,7.33571236038036,84.2031955153639,2184.05584022599,1976.54820974464,27.4302641644327,2088.18166942443,2044.45343523348,0.430025587182288
20180811,"20180811_H3_T","Ambient",28.82,15.228,7.92512883087629,19.6799734173253,512.901324694073,1801.05639029379,97.6435373385696,1918.37990104968,2042.67150688821,1.53173370184331
20180812,"20180812_H0_B","Low",28.7,16.044,7.29859481193698,89.5084573188006,2389.23483024306,1969.93269319676,25.956327126139,2085.3974776417,2034.10703003559,0.408481146818142
20180812,"20180812_H0_T","Ambient",28.72,16.167,7.93281847568075,18.7415719174218,502.159341775214,1782.14332855314,101.677974648487,1902.56287511905,2033.53291527342,1.60076717433982
20180812,"20180812_H1_B","Ambient",28.76,16.122,7.95092126603742,17.8747504009372,478.397117062216,1771.03933568673,105.274446968042,1894.18853305571,2031.42661159473,1.65694224695379
20180812,"20180812_H1_T","Low",28.71,16.058,7.28795812102968,91.3618672907649,2439.86476930054,1962.92988043028,25.2584120953432,2079.55015981639,2025.42873289885,0.397507856920871
20180812,"20180812_H2_B","Ambient",28.7,16.081,7.94457400249476,18.1421233493855,484.79708517781,1768.57695756897,103.278329323584,1889.99741024194,2024.15231592166,1.62553580113516
20180812,"20180812_H2_T","Low",28.68,16.107,7.26816092449252,95.7595102440646,2560.62806510002,1967.27545814664,24.2126004493766,2087.24756884008,2027.15868209745,0.381146996475246
20180812,"20180812_H3_B","Low",28.66,16.046,7.26197258441946,97.1599665410296,2593.05609486877,1964.60176780641,23.7696281882095,2085.53136253564,2023.40848571348,0.374109833959507
20180812,"20180812_H3_T","Ambient",28.78,16.257,7.94713056760776,17.9680350285499,482.887701840891,1770.68401196409,104.93295217504,1893.58499916768,2030.23838302927,1.65229683706419
20180813,"20180813_H0_B","Low",28.74,15.661,7.26814041907748,97.2760347618685,2567.47871499219,1979.23900306037,23.9842595944153,2100.49929741665,2038.54835812032,0.376887998876073
20180813,"20180813_H0_T","Ambient",28.76,15.408,7.91460904877158,20.0729326202988,525.825753666236,1799.36888209268,95.7268976599082,1915.16871237289,2036.27115532273,1.50283307905996
20180813,"20180813_H1_B","Ambient",28.75,15.319,7.91787216910464,19.9390502092509,520.884810377233,1796.91573090579,95.9641094859166,1912.81889060096,2034.46148137529,1.50612737490363
20180813,"20180813_H1_T","Low",28.73,15.783,7.27854699874974,94.4801016800422,2502.70903525192,1974.31063515019,24.613020910981,2093.40375774121,2035.18359729018,0.386946536593887
20180813,"20180813_H2_B","Ambient",28.67,15.347,7.91564806229406,20.0391754701327,523.710525430231,1796.25115102305,95.3412973199784,1911.63162381316,2032.21095581525,1.49679642361011
20180813,"20180813_H2_T","Low",28.8,15.363,7.30224532967971,89.8323569937074,2350.56792285292,1964.81003714393,25.5020650305572,2080.14445916819,2027.99068889689,0.400258112253431
20180813,"20180813_H3_B","Low",28.76,15.304,7.28740058818247,93.3827726254459,2438.56455130825,1970.22534772839,24.6314031643732,2088.23952351821,2031.2206419191,0.386552521617911
20180813,"20180813_H3_T","Ambient",28.7,15.441,7.91928610432335,19.7587925406321,517.939760578919,1790.53995337122,96.2592546884271,1906.55800060028,2028.85053597787,1.51159281053709
